,Project,Commit,File,Method,CommentType,#Parameters,NLOC,Complexity,NLOC_slope,Params_slope,Complexity_slope,pmd_warnings_numbers,checkstyle_warnings_numbers
3651,systemml,7203c00dc7394d293f711293c95d5652aabb69a3,src/main/java/org/apache/sysds/runtime/controlprogram/caching/UnifiedMemoryManager.java,"UnifiedMemoryManager::pin( String key , CacheBlock block , boolean dirty)",Not SATD,3.0,3.0,1.0,,,,0.0,6.0
3652,systemml,0eba4dcdd3d92c91b5192e1e7d2d84cff5326068,src/test/java/org/apache/sysds/test/functions/builtin/BuiltinGMMPredictTest.java,"BuiltinGMMPredictTest::runGMMPredictTest( int G_mixtures , String model , String init_param , int iter , double reg , double tol , int seed , boolean rewrite , LopProperties . ExecType instType)",SATD,9.0,23.0,1.0,,,,2.0,46.0
3653,systemml,8fc199532146b50643d30609435102c8dc6d819f,src/main/java/org/apache/sysds/runtime/instructions/fed/QuaternaryFEDInstruction.java,QuaternaryFEDInstruction::parseInstruction( String str),Not SATD,1.0,56.0,16.0,,,,11.0,130.0
3654,systemml,8fc199532146b50643d30609435102c8dc6d819f,src/main/java/org/apache/sysds/runtime/instructions/fed/QuaternaryFEDInstruction.java,QuaternaryFEDInstruction::rewriteSparkInstructionToCP( String inst_str),Not SATD,1.0,21.0,8.0,,,,6.0,53.0
3655,systemml,8fc199532146b50643d30609435102c8dc6d819f,src/main/java/org/apache/sysds/runtime/instructions/fed/QuaternaryWDivMMFEDInstruction.java,QuaternaryWDivMMFEDInstruction::processInstruction( ExecutionContext ec),Not SATD,1.0,82.0,15.0,,,,6.0,141.0
3656,systemml,8fc199532146b50643d30609435102c8dc6d819f,src/main/java/org/apache/sysds/runtime/instructions/fed/QuaternaryWDivMMFEDInstruction.java,"QuaternaryWDivMMFEDInstruction::QuaternaryWDivMMFEDInstruction( Operator operator , CPOperand in1 , CPOperand in2 , CPOperand in3 , CPOperand in4 , CPOperand out , String opcode , String instruction_str)",Not SATD,8.0,5.0,1.0,,,,1.0,17.0
3657,systemml,8fc199532146b50643d30609435102c8dc6d819f,src/main/java/org/apache/sysds/runtime/instructions/fed/QuaternaryWUMMFEDInstruction.java,"QuaternaryWUMMFEDInstruction::QuaternaryWUMMFEDInstruction( Operator operator , CPOperand in1 , CPOperand in2 , CPOperand in3 , CPOperand out , String opcode , String instruction_str)",Not SATD,7.0,4.0,1.0,,,,1.0,13.0
3658,systemml,8fc199532146b50643d30609435102c8dc6d819f,src/main/java/org/apache/sysds/runtime/instructions/fed/QuaternaryWUMMFEDInstruction.java,QuaternaryWUMMFEDInstruction::processInstruction( ExecutionContext ec),Not SATD,1.0,21.0,4.0,,,,4.0,46.0
3659,systemml,87e4d502205919f1e3ee9aeb7838731e677e6ef0,src/main/java/org/apache/sysds/hops/OptimizerUtils.java,OptimizerUtils::getOptLevel(),Not SATD,0.0,4.0,1.0,,,,0.0,7.0
3660,systemml,87e4d502205919f1e3ee9aeb7838731e677e6ef0,src/main/java/org/apache/sysds/hops/rewrite/ProgramRewriter.java,"ProgramRewriter::ProgramRewriter( boolean staticRewrites , boolean dynamicRewrites)",Not SATD,2.0,65.0,25.0,,,,18.0,300.0
3661,systemml,87e4d502205919f1e3ee9aeb7838731e677e6ef0,src/main/java/org/apache/sysds/runtime/controlprogram/ForProgramBlock.java,"ForProgramBlock::executePredicateInstructions( int pos , ArrayList<Instruction> instructions , ExecutionContext ec , boolean downCast)",Not SATD,4.0,40.0,12.0,,,,8.0,82.0
3662,systemml,87e4d502205919f1e3ee9aeb7838731e677e6ef0,src/main/java/org/apache/sysds/runtime/controlprogram/ForProgramBlock.java,"ForProgramBlock::SequenceIterator::SequenceIterator( ScalarObject from , ScalarObject to , ScalarObject incr)",Not SATD,3.0,5.0,1.0,,,,0.0,9.0
3663,systemml,87e4d502205919f1e3ee9aeb7838731e677e6ef0,src/main/java/org/apache/sysds/runtime/controlprogram/ParForProgramBlock.java,ParForProgramBlock::execute( ExecutionContext ec),Not SATD,1.0,77.0,19.0,0.115151515151515,0.0,0.0,10.0,220.0
3664,systemml,87e4d502205919f1e3ee9aeb7838731e677e6ef0,src/main/java/org/apache/sysds/runtime/util/UtilFunctions.java,"UtilFunctions::getSeqLength( double from , double to , double incr , boolean check)",Not SATD,4.0,10.0,9.0,0.163636363636364,0.0,0.0,4.0,46.0
3665,systemml,87e4d502205919f1e3ee9aeb7838731e677e6ef0,src/main/java/org/apache/sysds/hops/rewrite/RewriteRemoveForLoopEmptySequence.java,"RewriteRemoveForLoopEmptySequence::rewriteStatementBlock( StatementBlock sb , ProgramRewriteStatus state)",Not SATD,2.0,24.0,9.0,,,,3.0,65.0
3666,systemml,87e4d502205919f1e3ee9aeb7838731e677e6ef0,src/test/java/org/apache/sysds/test/functions/rewrite/RewriteForLoopRemovalTest.java,"RewriteForLoopRemovalTest::runLoopRemovalTest( String testname , boolean rewrites)",Not SATD,2.0,20.0,2.0,,,,1.0,32.0
3667,systemml,0bf27eaad3ffb40da8e6bf87d42721f0a333ba19,src/main/java/org/apache/sysds/parser/ParForStatementBlock.java,"ParForStatementBlock::rDetermineBounds( StatementBlock sb , boolean flag)",Not SATD,2.0,71.0,27.0,,,,14.0,212.0
3668,systemml,0bf27eaad3ffb40da8e6bf87d42721f0a333ba19,src/main/java/org/apache/sysds/parser/ParForStatementBlock.java,ParForStatementBlock::ParForStatementBlock(),Not SATD,0.0,5.0,1.0,,,,1.0,12.0
3669,systemml,0bf27eaad3ffb40da8e6bf87d42721f0a333ba19,src/test/java/org/apache/sysds/test/functions/parfor/misc/ForLoopPredicateTest.java,"ForLoopPredicateTest::runForPredicateTest( int testNum , boolean intScalar , boolean negative)",Not SATD,3.0,42.0,11.0,,,,4.0,87.0
3670,systemml,0bf27eaad3ffb40da8e6bf87d42721f0a333ba19,src/test/java/org/apache/sysds/test/functions/parfor/misc/ForLoopPredicateTest.java,ForLoopPredicateTest::setUp(),Not SATD,0.0,11.0,1.0,,,,0.0,20.0
3671,systemml,71385e1556a97e268acdb238709fe86bed5fe8af,src/main/java/org/apache/sysds/runtime/controlprogram/federated/FederatedWorkerHandler.java,FederatedWorkerHandler::execUDF( FederatedRequest request),SATD,1.0,26.0,7.0,1.12727272727273,0.0,0.539393939393939,2.0,54.0
3672,systemml,71385e1556a97e268acdb238709fe86bed5fe8af,src/main/java/org/apache/sysds/runtime/instructions/fed/MultiReturnParameterizedBuiltinFEDInstruction.java,MultiReturnParameterizedBuiltinFEDInstruction::CreateFrameEncoder::getLineageItem( ExecutionContext ec),Not SATD,1.0,3.0,1.0,,,,0.0,4.0
3673,systemml,71385e1556a97e268acdb238709fe86bed5fe8af,src/main/java/org/apache/sysds/runtime/instructions/fed/ParameterizedBuiltinFEDInstruction.java,"ParameterizedBuiltinFEDInstruction::DecodeMatrix::execute( ExecutionContext ec , Data ... data)",Not SATD,2.0,15.0,1.0,0.0,0.0,0.0,0.0,31.0
3674,systemml,71385e1556a97e268acdb238709fe86bed5fe8af,src/main/java/org/apache/sysds/runtime/instructions/fed/ParameterizedBuiltinFEDInstruction.java,ParameterizedBuiltinFEDInstruction::GetColumnNames::getLineageItem( ExecutionContext ec),Not SATD,1.0,3.0,1.0,,,,0.0,4.0
3675,systemml,71385e1556a97e268acdb238709fe86bed5fe8af,src/test/java/org/apache/sysds/test/functions/federated/transform/TransformFederatedEncodeApplyTest.java,"TransformFederatedEncodeApplyTest::runTransformTest( TransformType type , boolean colnames , boolean lineage)",Not SATD,3.0,100.0,32.0,,,,9.0,220.0
3676,systemml,40327ea061ca41d6417b49829d54e3744c26ef38,src/main/java/org/apache/sysds/common/Types.java,Types::toString(),Not SATD,0.0,8.0,4.0,0.0,0.0,0.0,1.0,13.0
3677,systemml,40327ea061ca41d6417b49829d54e3744c26ef38,src/main/java/org/apache/sysds/conf/DMLConfig.java,DMLConfig::DMLConfig(),Not SATD,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0
3678,systemml,40327ea061ca41d6417b49829d54e3744c26ef38,src/main/java/org/apache/sysds/hops/Hop.java,Hop::constructAndSetCompressionLopIfRequired(),Not SATD,0.0,18.0,5.0,0.090909090909091,0.0,-0.0181818181818182,2.0,39.0
3679,systemml,40327ea061ca41d6417b49829d54e3744c26ef38,src/main/java/org/apache/sysds/hops/Hop.java,Hop::getExecutionModeForCompression(),Not SATD,0.0,11.0,6.0,,,,2.0,23.0
3680,systemml,40327ea061ca41d6417b49829d54e3744c26ef38,src/main/java/org/apache/sysds/hops/OptimizerUtils.java,OptimizerUtils::estimatePartitionedSizeExactSparsity( Hop hop),Not SATD,1.0,7.0,1.0,,,,0.0,15.0
3681,systemml,40327ea061ca41d6417b49829d54e3744c26ef38,src/main/java/org/apache/sysds/hops/rewrite/RewriteCompressedReblock.java,RewriteCompressedReblock::createsSplitDag(),Not SATD,0.0,3.0,1.0,,,,0.0,2.0
3682,systemml,40327ea061ca41d6417b49829d54e3744c26ef38,src/main/java/org/apache/sysds/hops/rewrite/RewriteCompressedReblock.java,RewriteCompressedReblock::ProbeStatus::handleFunctionOps( Hop current),Not SATD,1.0,24.0,6.0,,,,4.0,48.0
3683,systemml,40327ea061ca41d6417b49829d54e3744c26ef38,src/main/java/org/apache/sysds/hops/rewrite/RewriteCompressedReblock.java,RewriteCompressedReblock::ProbeStatus::rAnalyzeProgram( StatementBlock sb),Not SATD,1.0,42.0,15.0,,,,9.0,82.0
3684,systemml,40327ea061ca41d6417b49829d54e3744c26ef38,src/main/java/org/apache/sysds/hops/rewrite/RewriteCompressedReblock.java,RewriteCompressedReblock::ProbeStatus::rAnalyzeHopDag( Hop current),Not SATD,1.0,22.0,10.0,,,,6.0,33.0
3685,systemml,40327ea061ca41d6417b49829d54e3744c26ef38,src/main/java/org/apache/sysds/hops/rewrite/RewriteCompressedReblock.java,RewriteCompressedReblock::ProbeStatus::handleApplicableOps( Hop current),SATD,1.0,27.0,10.0,,,,7.0,52.0
3686,systemml,40327ea061ca41d6417b49829d54e3744c26ef38,src/test/java/org/apache/sysds/test/functions/compress/compressInstruction.java,compressInstruction::testCompressInstruction_07_timeCompare(),Not SATD,0.0,14.0,3.0,,,,1.0,21.0
3687,systemml,40327ea061ca41d6417b49829d54e3744c26ef38,src/test/java/org/apache/sysds/test/functions/compress/compressInstruction.java,compressInstruction::getTestClassDir(),Not SATD,0.0,3.0,1.0,,,,0.0,2.0
3688,systemml,40327ea061ca41d6417b49829d54e3744c26ef38,src/test/java/org/apache/sysds/test/functions/compress/compressInstruction.java,"compressInstruction::compressTest( int cols , int rows , double sparsity , LopProperties . ExecType instType , int min , int max , int decompressionCountExpected , int compressionCountsExpected , String name)",Not SATD,9.0,18.0,2.0,,,,0.0,21.0
3689,systemml,40327ea061ca41d6417b49829d54e3744c26ef38,src/test/java/org/apache/sysds/test/functions/compress/compressInstructionRewrite.java,compressInstructionRewrite::getConfigTemplateFile(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
3690,systemml,c1086403f0f0d0133d51b90df9fb3b262eba64f5,src/main/java/org/apache/sysds/runtime/controlprogram/federated/FederatedWorkerHandler.java,FederatedWorkerHandler::execUDF( FederatedRequest request),Not SATD,1.0,26.0,7.0,0.727272727272727,0.0,0.363636363636364,2.0,52.0
3691,systemml,c1086403f0f0d0133d51b90df9fb3b262eba64f5,src/main/java/org/apache/sysds/runtime/controlprogram/paramserv/FederatedPSControlThread.java,"FederatedPSControlThread::TeardownFederatedWorker::execute( ExecutionContext ec , Data ... data)",Not SATD,2.0,12.0,1.0,,,,0.0,16.0
3692,systemml,c1086403f0f0d0133d51b90df9fb3b262eba64f5,src/main/java/org/apache/sysds/runtime/instructions/fed/CentralMomentFEDInstruction.java,CentralMomentFEDInstruction::parseInstruction( String str),Not SATD,1.0,35.0,6.0,,,,1.0,63.0
3693,systemml,c1086403f0f0d0133d51b90df9fb3b262eba64f5,src/main/java/org/apache/sysds/runtime/instructions/fed/ParameterizedBuiltinFEDInstruction.java,"ParameterizedBuiltinFEDInstruction::Tri::execute( ExecutionContext ec , Data ... data)",Not SATD,2.0,33.0,11.0,,,,1.0,110.0
3694,systemml,c1086403f0f0d0133d51b90df9fb3b262eba64f5,src/main/java/org/apache/sysds/runtime/lineage/LineageCache.java,"LineageCache::putValue( FederatedUDF udf , ExecutionContext ec , long computetime)",SATD,3.0,30.0,12.0,,,,6.0,55.0
3695,systemml,c1086403f0f0d0133d51b90df9fb3b262eba64f5,src/main/java/org/apache/sysds/runtime/lineage/LineageCache.java,"LineageCache::reuse( FederatedUDF udf , ExecutionContext ec)",SATD,2.0,48.0,10.0,,,,7.0,70.0
3696,systemml,c1086403f0f0d0133d51b90df9fb3b262eba64f5,src/main/java/org/apache/sysds/runtime/lineage/LineageItemUtils.java,"LineageItemUtils::traceFedUDF( ExecutionContext ec , FederatedUDF udf)",SATD,2.0,16.0,5.0,,,,3.0,26.0
3697,systemml,4c08c28132ea68e3a0c749b2f4729e8daccd70b3,src/main/java/org/apache/sysds/hops/OptimizerUtils.java,OptimizerUtils::getOptLevel(),Not SATD,0.0,4.0,1.0,,,,0.0,7.0
3698,systemml,fa770df49fdc18fa83bf7a4898e9f59b235dfb7e,src/main/java/org/apache/sysds/runtime/instructions/fed/FEDInstructionUtils.java,"FEDInstructionUtils::checkAndReplaceCP( Instruction inst , ExecutionContext ec)",Not SATD,2.0,128.0,76.0,1.88484848484849,0.0,2.07878787878788,22.0,286.0
3699,systemml,fa770df49fdc18fa83bf7a4898e9f59b235dfb7e,src/main/java/org/apache/sysds/runtime/instructions/fed/IndexingFEDInstruction.java,IndexingFEDInstruction::rightIndexing( ExecutionContext ec),Not SATD,1.0,48.0,14.0,,,,10.0,116.0
3700,systemml,e8cc1de36777a91a23d02ba5998c2083bbb224b0,src/test/java/org/apache/sysds/test/functions/builtin/BuiltinStatsNATest.java,"BuiltinStatsNATest::runStatsNA( int bins , int size , LopProperties . ExecType instType)",Not SATD,3.0,26.0,2.0,,,,3.0,31.0
3701,systemml,7f6182715414e9685d13d7a9f02dbe95a8f599c0,src/main/java/org/apache/sysds/runtime/instructions/cp/CPInstruction.java,CPInstruction::preprocessInstruction( ExecutionContext ec),Not SATD,1.0,12.0,3.0,,,,1.0,21.0
3702,systemml,7f6182715414e9685d13d7a9f02dbe95a8f599c0,src/main/java/org/apache/sysds/runtime/lineage/LineageCache.java,"LineageCache::putValue( Instruction inst , ExecutionContext ec , long starttime)",Not SATD,3.0,58.0,19.0,1.46060606060606,0.0,1.06666666666667,7.0,121.0
3704,systemml,67d876a0ca19c808a51d8e8db8b407aeced23250,src/main/java/org/apache/sysds/runtime/compress/CompressedMatrixBlock.java,CompressedMatrixBlock::CompressedMatrixBlock( MatrixBlock that),Not SATD,1.0,6.0,1.0,-0.109090909090909,0.0,-0.0545454545454546,0.0,7.0
3705,systemml,67d876a0ca19c808a51d8e8db8b407aeced23250,src/main/java/org/apache/sysds/runtime/compress/CompressedMatrixBlock.java,CompressedMatrixBlock::decompress( int k),SATD,1.0,41.0,9.0,2.10909090909091,0.0,0.581818181818182,4.0,68.0
3706,systemml,67d876a0ca19c808a51d8e8db8b407aeced23250,src/main/java/org/apache/sysds/runtime/compress/CompressedMatrixBlock.java,"CompressedMatrixBlock::CompressedMatrixBlock( int rl , int cl)",Not SATD,2.0,6.0,1.0,,,,0.0,8.0
3707,systemml,67d876a0ca19c808a51d8e8db8b407aeced23250,src/main/java/org/apache/sysds/runtime/compress/CompressedMatrixBlockFactory.java,"CompressedMatrixBlockFactory::assignColumns( int numCols , ColGroup [ ] colGroups , MatrixBlock rawBlock , CompressionSettings compSettings)",Not SATD,4.0,19.0,5.0,,,,5.0,38.0
3708,systemml,67d876a0ca19c808a51d8e8db8b407aeced23250,src/main/java/org/apache/sysds/runtime/compress/CompressedMatrixBlockFactory.java,CompressedMatrixBlockFactory::compressMatrix(),Not SATD,0.0,16.0,4.0,,,,2.0,21.0
3709,systemml,67d876a0ca19c808a51d8e8db8b407aeced23250,src/main/java/org/apache/sysds/runtime/compress/colgroup/ColGroupFactory.java,"ColGroupFactory::compressColGroups( MatrixBlock in , HashMap<Integer,Double> compRatios , List<int[]> groups , CompressionSettings compSettings , int k)",Not SATD,5.0,23.0,5.0,,,,4.0,46.0
3710,systemml,67d876a0ca19c808a51d8e8db8b407aeced23250,src/main/java/org/apache/sysds/runtime/compress/colgroup/ColGroupFactory.java,"ColGroupFactory::compressColGroupCorrecting( MatrixBlock in , HashMap<Integer,Double> compRatios , int [ ] colIndexes , CompressionSettings compSettings)",Not SATD,4.0,32.0,9.0,,,,3.0,66.0
3711,systemml,67d876a0ca19c808a51d8e8db8b407aeced23250,src/main/java/org/apache/sysds/runtime/compress/colgroup/ColGroupUncompressed.java,"ColGroupUncompressed::ColGroupUncompressed( int [ ] colIndicesList , MatrixBlock rawBlock , boolean transposed)",Not SATD,3.0,26.0,11.0,,,,2.0,53.0
3712,systemml,67d876a0ca19c808a51d8e8db8b407aeced23250,src/main/java/org/apache/sysds/runtime/compress/estim/CompressedSizeInfo.java,"CompressedSizeInfo::CompressedSizeInfo( CompressedSizeInfoColGroup [ ] compressionInfo , List<Integer> colsC , List<Integer> colsUC , HashMap<Integer,Double> compRatios , int nnzUC)",Not SATD,5.0,8.0,1.0,,,,1.0,19.0
3713,systemml,67d876a0ca19c808a51d8e8db8b407aeced23250,src/test/java/org/apache/sysds/test/component/compress/CompressedTestBase.java,"CompressedTestBase::testScalarOperations( ScalarOperator sop , double tolerance)",Not SATD,2.0,13.0,3.0,,,,1.0,30.0
3714,systemml,67d876a0ca19c808a51d8e8db8b407aeced23250,src/test/java/org/apache/sysds/test/component/compress/CompressedTestBase.java,CompressedTestBase::testDecompress(),Not SATD,0.0,21.0,8.0,0.381818181818182,0.0,0.509090909090909,3.0,47.0
3715,systemml,0febfb1f5060b2043e4ff1d48b70c94bd7e07ec4,src/main/java/org/apache/sysds/runtime/lineage/LineageDedupUtils.java,LineageDedupUtils::cutAtPlaceholder( LineageItem root),Not SATD,1.0,20.0,6.0,,,,2.0,31.0
3716,systemml,0febfb1f5060b2043e4ff1d48b70c94bd7e07ec4,src/main/java/org/apache/sysds/runtime/lineage/LineageDedupUtils.java,"LineageDedupUtils::setDedupMap( LineageDedupBlock ldb , long takenPath)",Not SATD,2.0,7.0,2.0,,,,0.0,12.0
3717,systemml,0febfb1f5060b2043e4ff1d48b70c94bd7e07ec4,src/main/java/org/apache/sysds/runtime/lineage/LineageDedupUtils.java,LineageDedupUtils::cutAtPlaceholder( LineageMap lmap),Not SATD,1.0,7.0,2.0,,,,0.0,11.0
3718,systemml,0febfb1f5060b2043e4ff1d48b70c94bd7e07ec4,src/main/java/org/apache/sysds/runtime/lineage/LineageDedupUtils.java,"LineageDedupUtils::setNewDedupPatch( LineageDedupBlock ldb , ProgramBlock fpb , ExecutionContext ec)",Not SATD,3.0,14.0,3.0,,,,1.0,33.0
3719,systemml,0febfb1f5060b2043e4ff1d48b70c94bd7e07ec4,src/main/java/org/apache/sysds/runtime/lineage/LineageItemUtils.java,LineageItemUtils::explainSingleLineageItem( LineageItem li),Not SATD,1.0,21.0,4.0,0.163636363636364,0.0,0.0545454545454546,4.0,30.0
3720,systemml,0febfb1f5060b2043e4ff1d48b70c94bd7e07ec4,src/main/java/org/apache/sysds/runtime/lineage/LineageParser.java,"LineageParser::parseLineageTrace( String str , String name)",Not SATD,2.0,38.0,9.0,,,,2.0,64.0
3721,systemml,1bf8699f6d540f32925eddd255d09d7ad45a354f,src/main/java/org/apache/sysds/runtime/compress/CompressedMatrixBlock.java,"CompressedMatrixBlock::doubleCompressedAggregateBinaryOperations( CompressedMatrixBlock m1 , CompressedMatrixBlock m2 , MatrixBlock ret , AggregateBinaryOperator op , boolean transposeLeft , boolean transposeRight)",Not SATD,6.0,24.0,8.0,,,,3.0,57.0
3722,systemml,1bf8699f6d540f32925eddd255d09d7ad45a354f,src/main/java/org/apache/sysds/runtime/compress/CompressedMatrixBlock.java,"CompressedMatrixBlock::reorgOperations( ReorgOperator op , MatrixValue ret , int startRow , int startColumn , int length)",SATD,5.0,5.0,1.0,,,,0.0,13.0
3723,systemml,1bf8699f6d540f32925eddd255d09d7ad45a354f,src/main/java/org/apache/sysds/runtime/compress/CompressedMatrixBlock.java,"CompressedMatrixBlock::aggregateBinaryOperations( MatrixBlock m1 , MatrixBlock m2 , MatrixBlock ret , AggregateBinaryOperator op , boolean transposeLeft , boolean transposeRight)",Not SATD,6.0,54.0,18.0,,,,6.0,110.0
3724,systemml,1bf8699f6d540f32925eddd255d09d7ad45a354f,src/main/java/org/apache/sysds/runtime/compress/colgroup/ColGroup.java,"ColGroup::decompressToBlock( MatrixBlock target , int rl , int ru)",Not SATD,3.0,3.0,1.0,,,,0.0,6.0
3725,systemml,1bf8699f6d540f32925eddd255d09d7ad45a354f,src/main/java/org/apache/sysds/runtime/compress/colgroup/ColGroup.java,"ColGroup::decompressToBlockSafe( MatrixBlock target , int rl , int ru , double [ ] values , boolean safe)",Not SATD,5.0,3.0,1.0,,,,0.0,9.0
3726,systemml,1bf8699f6d540f32925eddd255d09d7ad45a354f,src/main/java/org/apache/sysds/runtime/compress/colgroup/ColGroup.java,"ColGroup::decompressToBlock( MatrixBlock target , int rl , int ru , int offT)",Not SATD,4.0,3.0,1.0,,,,0.0,8.0
3727,systemml,1bf8699f6d540f32925eddd255d09d7ad45a354f,src/main/java/org/apache/sysds/runtime/compress/colgroup/ColGroup.java,"ColGroup::decompressToBlock( MatrixBlock target , int rl , int ru , int offT , double [ ] values)",Not SATD,5.0,3.0,1.0,,,,0.0,10.0
3728,systemml,1bf8699f6d540f32925eddd255d09d7ad45a354f,src/main/java/org/apache/sysds/runtime/compress/colgroup/ColGroupOLE.java,"ColGroupOLE::rightMultByMatrix( int [ ] outputColumns , double [ ] preAggregatedB , double [ ] c , int thatNrColumns , int rl , int ru)",Not SATD,6.0,42.0,11.0,,,,1.0,74.0
3729,systemml,1bf8699f6d540f32925eddd255d09d7ad45a354f,src/main/java/org/apache/sysds/runtime/compress/colgroup/ColGroupRLE.java,"ColGroupRLE::rightMultByMatrix( int [ ] outputColumns , double [ ] preAggregatedB , double [ ] c , int thatNrColumns , int rl , int ru)",Not SATD,6.0,34.0,7.0,,,,2.0,50.0
3730,systemml,1bf8699f6d540f32925eddd255d09d7ad45a354f,src/main/java/org/apache/sysds/runtime/compress/estim/CompressedSizeEstimatorFactory.java,"CompressedSizeEstimatorFactory::getSizeEstimator( MatrixBlock data , CompressionSettings compSettings)",Not SATD,2.0,18.0,7.0,,,,0.0,35.0
