,Project,Commit,File,Method,CommentType,#Parameters_x,NLOC_x,Complexity_x,NLOC_slope,Params_slope,Complexity_slope,pmd_warnings_numbers,checkstyle_warnings_numbers
346,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/FilterIterator.java,"FilterIterator<E>::FilterIterator( final Iterator<?extends E> iterator , final Predicate<?super E> predicate)",Not SATD,2.0,5.0,1.0,,,,0.0,4.0
347,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/FilterIterator.java,FilterIterator<E>::getPredicate(),SATD,0.0,3.0,1.0,,,,0.0,0.0
348,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/IteratorChain.java,IteratorChain<E>::size(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
349,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/IteratorChain.java,IteratorChain<E>::IteratorChain(),SATD,0.0,3.0,1.0,,,,0.0,0.0
350,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/IteratorChain.java,IteratorChain<E>::lockChain(),Not SATD,0.0,5.0,2.0,,,,0.0,0.0
351,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/IteratorChain.java,IteratorChain<E>::remove(),Not SATD,0.0,7.0,2.0,,,,0.0,1.0
352,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/IteratorChain.java,IteratorChain<E>::isLocked(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
353,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/IteratorChain.java,IteratorChain<E>::IteratorChain( final Collection<Iterator<?extends E>> iteratorChain),SATD,1.0,6.0,3.0,,,,0.0,2.0
354,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/IteratorChain.java,IteratorChain<E>::next(),Not SATD,0.0,6.0,1.0,,,,0.0,1.0
355,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/IteratorChain.java,"IteratorChain<E>::IteratorChain( final Iterator<?extends E> first , final Iterator<?extends E> second)",Not SATD,2.0,5.0,1.0,,,,0.0,3.0
356,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/IteratorChain.java,IteratorChain<E>::IteratorChain( final Iterator<?extends E> iterator),Not SATD,1.0,4.0,1.0,,,,0.0,0.0
357,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/IteratorChain.java,IteratorChain<E>::IteratorChain( final Iterator<?extends E> ... iteratorChain),Not SATD,1.0,6.0,3.0,,,,0.0,2.0
358,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/IteratorChain.java,IteratorChain<E>::checkLocked(),Not SATD,0.0,6.0,2.0,,,,0.0,1.0
359,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/IteratorChain.java,IteratorChain<E>::addIterator( final Iterator<?extends E> iterator),SATD,1.0,7.0,2.0,,,,0.0,2.0
360,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/IteratorChain.java,IteratorChain<E>::updateCurrentIterator(),SATD,0.0,13.0,5.0,,,,0.0,2.0
361,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/IteratorChain.java,IteratorChain<E>::hasNext(),SATD,0.0,6.0,1.0,,,,0.0,0.0
362,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::get( final Object key , final boolean updateToMRU)",Not SATD,2.0,10.0,3.0,,,,,
363,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::LRUMap( final int maxSize , final int initialSize , final float loadFactor , final boolean scanUntilRemovable)",Not SATD,4.0,14.0,3.0,,,,,
364,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::readObject( final ObjectInputStream in)",Not SATD,1.0,4.0,1.0,,,,,
365,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::isFull()",SATD,0.0,3.0,1.0,,,,,
366,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::LRUMap( final int maxSize , final int initialSize , final float loadFactor)",Not SATD,3.0,3.0,1.0,,,,,
367,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::doReadObject( final ObjectInputStream in)",Not SATD,1.0,4.0,1.0,,,,,
368,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::doWriteObject( final ObjectOutputStream out)",Not SATD,1.0,4.0,1.0,,,,,
369,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::LRUMap( final int maxSize , final boolean scanUntilRemovable)",Not SATD,2.0,3.0,1.0,,,,,
370,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::removeLRU( final LinkEntry<K,V> entry)",Not SATD,1.0,3.0,1.0,,,,,
371,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::get( final Object key)",SATD,1.0,3.0,1.0,,,,,
372,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::writeObject( final ObjectOutputStream out)",Not SATD,1.0,4.0,1.0,,,,,
373,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::LRUMap( final Map<?extends K,?extends V> map)",SATD,1.0,3.0,1.0,,,,,
374,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::LRUMap( final Map<?extends K,?extends V> map , final boolean scanUntilRemovable)",SATD,2.0,4.0,1.0,,,,,
375,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::maxSize()",Not SATD,0.0,3.0,1.0,,,,,
376,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::clone()",SATD,0.0,3.0,1.0,,,,,
377,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::LRUMap( final int maxSize , final int initialSize)",Not SATD,2.0,3.0,1.0,,,,,
378,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::isScanUntilRemovable()",Not SATD,0.0,3.0,1.0,,,,,
379,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::moveToMRU( final LinkEntry<K,V> entry)",Not SATD,1.0,18.0,4.0,,,,,
380,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::updateEntry( final HashEntry<K,V> entry , final V newValue)",Not SATD,2.0,4.0,1.0,,,,,
381,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::LRUMap( final int maxSize)",Not SATD,1.0,3.0,1.0,,,,,
382,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::reuseMapping( final LinkEntry<K,V> entry , final int hashIndex , final int hashCode , final K key , final V value)",Not SATD,5.0,28.0,5.0,,,,,
383,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::LRUMap( final int maxSize , final float loadFactor , final boolean scanUntilRemovable)",Not SATD,3.0,3.0,1.0,,,,,
384,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::addMapping( final int hashIndex , final int hashCode , final K key , final V value)",Not SATD,4.0,36.0,9.0,,,,,
385,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::LRUMap( final int maxSize , final float loadFactor)",Not SATD,2.0,3.0,1.0,,,,,
386,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LRUMap.java,"LRUMap<K,V>::LRUMap()",Not SATD,0.0,3.0,1.0,,,,,
387,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LinkedMap.java,"LinkedMap<K,V>::remove( final int index)",SATD,1.0,3.0,1.0,,,,0.0,0.0
388,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LinkedMap.java,"LinkedMap<K,V>::getValue( final int index)",Not SATD,1.0,3.0,1.0,,,,0.0,0.0
389,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LinkedMap.java,"LinkedMap<K,V>::LinkedMap()",Not SATD,0.0,3.0,1.0,,,,0.0,0.0
390,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LinkedMap.java,"LinkedMap<K,V>::asList()",Not SATD,0.0,3.0,1.0,,,,0.0,0.0
391,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LinkedMap.java,"LinkedMap<K,V>::clone()",SATD,0.0,3.0,1.0,,,,0.0,0.0
392,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LinkedMap.java,"LinkedMap<K,V>::readObject( final ObjectInputStream in)",Not SATD,1.0,4.0,1.0,,,,0.0,0.0
393,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LinkedMap.java,"LinkedMap<K,V>::LinkedMap( final int initialCapacity)",Not SATD,1.0,3.0,1.0,,,,0.0,0.0
394,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LinkedMap.java,"LinkedMap<K,V>::writeObject( final ObjectOutputStream out)",Not SATD,1.0,4.0,1.0,,,,0.0,1.0
395,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LinkedMap.java,"LinkedMap<K,V>::LinkedMap( final Map<?extends K,?extends V> map)",Not SATD,1.0,3.0,1.0,,,,0.0,1.0
396,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LinkedMap.java,"LinkedMap<K,V>::indexOf( Object key)",SATD,1.0,10.0,3.0,,,,0.0,0.0
397,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LinkedMap.java,"LinkedMap<K,V>::LinkedMapList<K>::LinkedMapList( final LinkedMap<K,?> parent)",Not SATD,1.0,3.0,1.0,,,,0.0,0.0
398,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LinkedMap.java,"LinkedMap<K,V>::LinkedMapList<K>::get( final int index)",SATD,1.0,3.0,1.0,,,,1.0,2.0
399,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LinkedMap.java,"LinkedMap<K,V>::LinkedMapList<K>::removeIf( final Predicate<?super K> filter)",Not SATD,1.0,3.0,1.0,,,,0.0,0.0
400,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/LinkedMap.java,"LinkedMap<K,V>::LinkedMap( final int initialCapacity , final float loadFactor)",Not SATD,2.0,3.0,1.0,,,,0.0,0.0
401,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ListIteratorWrapper.java,ListIteratorWrapper<E>::reset(),SATD,0.0,10.0,3.0,,,,0.0,0.0
402,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ListIteratorWrapper.java,ListIteratorWrapper<E>::previous(),Not SATD,0.0,12.0,3.0,,,,0.0,2.0
403,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ListIteratorWrapper.java,ListIteratorWrapper<E>::ListIteratorWrapper( final Iterator<?extends E> iterator),Not SATD,1.0,7.0,2.0,,,,0.0,1.0
404,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ListIteratorWrapper.java,ListIteratorWrapper<E>::next(),Not SATD,0.0,15.0,3.0,,,,0.0,2.0
405,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ListIteratorWrapper.java,ListIteratorWrapper<E>::hasNext(),Not SATD,0.0,6.0,3.0,,,,0.0,0.0
406,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ListIteratorWrapper.java,ListIteratorWrapper<E>::hasPrevious(),Not SATD,0.0,7.0,2.0,,,,0.0,4.0
407,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ListIteratorWrapper.java,ListIteratorWrapper<E>::remove(),Not SATD,0.0,18.0,5.0,,,,0.0,2.0
408,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ListIteratorWrapper.java,ListIteratorWrapper<E>::previousIndex(),Not SATD,0.0,7.0,2.0,,,,0.0,0.0
409,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ListIteratorWrapper.java,ListIteratorWrapper<E>::nextIndex(),Not SATD,0.0,7.0,2.0,,,,0.0,0.0
410,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ListIteratorWrapper.java,ListIteratorWrapper<E>::add( final E obj),Not SATD,1.0,9.0,2.0,,,,0.0,1.0
411,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ListIteratorWrapper.java,ListIteratorWrapper<E>::set( final E obj),Not SATD,1.0,9.0,2.0,,,,0.0,1.0
412,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/MapBackedSet.java,"MapBackedSet<E,V>::size()",Not SATD,0.0,3.0,1.0,,,,0.0,1.0
413,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/MapBackedSet.java,"MapBackedSet<E,V>::mapBackedSet( final Map<E,?super V> map)",Not SATD,1.0,3.0,1.0,,,,0.0,1.0
414,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/MapBackedSet.java,"MapBackedSet<E,V>::mapBackedSet( final Map<E,?super V> map , final V dummyValue)",Not SATD,2.0,3.0,1.0,,,,0.0,1.0
415,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/MapBackedSet.java,"MapBackedSet<E,V>::MapBackedSet( final Map<E,?super V> map , final V dummyValue)",SATD,2.0,8.0,2.0,,,,0.0,4.0
416,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/MapBackedSet.java,"MapBackedSet<E,V>::removeIf( Predicate<?super E> filter)",Not SATD,1.0,3.0,1.0,,,,0.0,2.0
417,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceIdentityMap.java,"ReferenceIdentityMap<K,V>::readObject( final ObjectInputStream in)",Not SATD,1.0,4.0,1.0,,,,0.0,1.0
418,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceIdentityMap.java,"ReferenceIdentityMap<K,V>::ReferenceIdentityMap( final ReferenceStrength keyType , final ReferenceStrength valueType , final int capacity , final float loadFactor)",Not SATD,4.0,4.0,1.0,,,,0.0,0.0
419,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceIdentityMap.java,"ReferenceIdentityMap<K,V>::writeObject( final ObjectOutputStream out)",SATD,1.0,4.0,1.0,,,,0.0,0.0
420,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceIdentityMap.java,"ReferenceIdentityMap<K,V>::ReferenceIdentityMap( final ReferenceStrength keyType , final ReferenceStrength valueType , final int capacity , final float loadFactor , final boolean purgeValues)",Not SATD,5.0,4.0,1.0,,,,0.0,0.0
421,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceIdentityMap.java,"ReferenceIdentityMap<K,V>::hash( final Object key)",SATD,1.0,3.0,1.0,,,,0.0,0.0
422,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceIdentityMap.java,"ReferenceIdentityMap<K,V>::isEqualValue( final Object value1 , final Object value2)",Not SATD,2.0,3.0,1.0,,,,0.0,1.0
423,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceIdentityMap.java,"ReferenceIdentityMap<K,V>::isEqualKey( final Object key1 , Object key2)",Not SATD,2.0,4.0,2.0,,,,0.0,1.0
424,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceIdentityMap.java,"ReferenceIdentityMap<K,V>::ReferenceIdentityMap()",Not SATD,0.0,4.0,1.0,,,,0.0,1.0
425,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceIdentityMap.java,"ReferenceIdentityMap<K,V>::hashEntry( final Object key , final Object value)",Not SATD,2.0,4.0,1.0,,,,0.0,0.0
426,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceIdentityMap.java,"ReferenceIdentityMap<K,V>::ReferenceIdentityMap( final ReferenceStrength keyType , final ReferenceStrength valueType , final boolean purgeValues)",Not SATD,3.0,4.0,1.0,,,,0.0,0.0
427,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceIdentityMap.java,"ReferenceIdentityMap<K,V>::ReferenceIdentityMap( final ReferenceStrength keyType , final ReferenceStrength valueType)",Not SATD,2.0,3.0,1.0,,,,0.0,0.0
428,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceMap.java,"ReferenceMap<K,V>::writeObject( final ObjectOutputStream out)",SATD,1.0,4.0,1.0,,,,0.0,0.0
429,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceMap.java,"ReferenceMap<K,V>::ReferenceMap( final ReferenceStrength keyType , final ReferenceStrength valueType , final boolean purgeValues)",Not SATD,3.0,3.0,1.0,,,,0.0,0.0
430,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceMap.java,"ReferenceMap<K,V>::ReferenceMap( final ReferenceStrength keyType , final ReferenceStrength valueType , final int capacity , final float loadFactor , final boolean purgeValues)",Not SATD,5.0,4.0,1.0,,,,0.0,0.0
431,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceMap.java,"ReferenceMap<K,V>::readObject( final ObjectInputStream in)",Not SATD,1.0,4.0,1.0,,,,0.0,1.0
432,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceMap.java,"ReferenceMap<K,V>::ReferenceMap( final ReferenceStrength keyType , final ReferenceStrength valueType)",Not SATD,2.0,3.0,1.0,,,,0.0,0.0
433,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceMap.java,"ReferenceMap<K,V>::ReferenceMap( final ReferenceStrength keyType , final ReferenceStrength valueType , final int capacity , final float loadFactor)",Not SATD,4.0,4.0,1.0,,,,0.0,0.0
434,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/ReferenceMap.java,"ReferenceMap<K,V>::ReferenceMap()",Not SATD,0.0,4.0,1.0,,,,0.0,1.0
436,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/TreeBidiMap.java,TreeBidiMap<K::mapIterator(),Not SATD,0.0,6.0,2.0,,,,0.0,0.0
438,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/TreeBidiMap.java,TreeBidiMap<K::containsKey( final Object key),Not SATD,1.0,4.0,1.0,,,,0.0,0.0
439,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/TreeBidiMap.java,"TreeBidiMap<K::greatestNode( final Node<K,V> node , final DataElement dataElement)",Not SATD,2.0,9.0,3.0,,,,0.0,1.0
441,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/TreeBidiMap.java,TreeBidiMap<K::modify(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
443,openjpa,33fc72ac857dff85f9ff1ef3173638ca504a5d22,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/TreeBidiMap.java,"TreeBidiMap<K::put( final K key , final V value)",Not SATD,2.0,5.0,1.0,,,,0.0,0.0
